      7721 3.860500e-02     1.93226977342454163e+01
      7741 3.870500e-02     1.93162405278947382e+01
      7761 3.880500e-02     1.93095476909969861e+01
      7781 3.890500e-02     1.93069239778397197e+01
      7801 3.900500e-02     1.93018832997009149e+01
      7821 3.910500e-02     1.93000486784644742e+01
      7841 3.920500e-02     1.92990828436702131e+01
      7861 3.930500e-02     1.93015401092226995e+01
      7881 3.940500e-02     1.93000028176418539e+01
      7901 3.950500e-02     1.92940949031199551e+01
      7921 3.960500e-02     1.92897463311153459e+01
      7941 3.970500e-02     1.92920105924706675e+01
      7961 3.980500e-02     1.92930017248920649e+01
      7981 3.990500e-02     1.92913129117279603e+01
      8001 4.000500e-02     1.92947508879387755e+01
      8021 4.010500e-02     1.92951056137500707e+01
      8041 4.020500e-02     1.92954190156232244e+01
      8061 4.030500e-02     1.93010690994473357e+01
      8081 4.040500e-02     1.93109582136560540e+01
      8101 4.050500e-02     1.93148940683720838e+01
      8121 4.060500e-02     1.93152099297209681e+01
      8141 4.070500e-02     1.93203922456161905e+01
      8161 4.080500e-02     1.93295349850207110e+01
      8181 4.090500e-02     1.93425113850087627e+01
      8201 4.100500e-02     1.93499470780228755e+01
      8221 4.110500e-02     1.93649680813733056e+01
      8241 4.120500e-02     1.93873781108968295e+01
      8261 4.130500e-02     1.94096767303258630e+01
      8281 4.140500e-02     1.94253714056551452e+01
      8301 4.150500e-02     1.94393028483852035e+01
      8321 4.160500e-02     1.94660925256184107e+01
      8341 4.170500e-02     1.94831988380373211e+01
      8361 4.180500e-02     1.94995571695685825e+01
      8381 4.190500e-02     1.95124239750685113e+01
      8401 4.200500e-02     1.95201029628524196e+01
      8421 4.210500e-02     1.95322662084629108e+01
      8441 4.220500e-02     1.95436293025795074e+01
      8461 4.230500e-02     1.95522178309985115e+01
      8481 4.240500e-02     1.95521429609126081e+01
      8501 4.250500e-02     1.95601579899615636e+01
      8521 4.260500e-02     1.95718077997912019e+01
      8541 4.270500e-02     1.95720277082591352e+01
      8561 4.280500e-02     1.95662463340480031e+01
      8581 4.290500e-02     1.95654776858629020e+01
      8601 4.300500e-02     1.95665655101955416e+01
      8621 4.310500e-02     1.95493506656243028e+01
      8641 4.320500e-02     1.95219506779182232e+01
      8661 4.330500e-02     1.95014027838598309e+01
      8681 4.340500e-02     1.94603045694250554e+01
      8701 4.350500e-02     1.94096480411058394e+01
      8721 4.360500e-02     1.93665811838893482e+01
      8741 4.370500e-02     1.93289018258256462e+01
      8761 4.380500e-02     1.92993125183863903e+01
