# Forces               
# CofR                 : (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)
# Time                 forces(pressure viscous porous)	moments(pressure viscous porous)
0.0593500              	((-1.524779904077369e+00 -1.025719720683862e+02 -4.802778101546675e-18) (-3.143896746128149e+00 3.262950936075332e-02 -5.568055337984086e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-1.709338589881136e-20 -2.394423848874875e-22 5.764537525570403e-02) (-4.095481219689556e-20 3.943565468255126e-21 2.323994589844279e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0593500              	((-1.524779904077369e+00 -1.025719720683862e+02 -4.802778101546675e-18) (-3.143896746128149e+00 3.262950936075332e-02 -5.568055337984086e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-1.709338589881136e-20 -2.394423848874875e-22 5.764537525570403e-02) (-4.095481219689556e-20 3.943565468255126e-21 2.323994589844279e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0594000              	((-1.526289897636090e+00 -1.025791003293011e+02 -4.528107450710993e-18) (-3.143092084985461e+00 3.264214205458844e-02 2.691654659608674e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-5.572007632950427e-21 -1.200729187056143e-21 5.766068561207110e-02) (2.021415186559751e-20 6.805773712434337e-20 2.323395451398486e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0594000              	((-1.526289897636090e+00 -1.025791003293011e+02 -4.528107450710993e-18) (-3.143092084985461e+00 3.264214205458844e-02 2.691654659608674e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-5.572007632950427e-21 -1.200729187056143e-21 5.766068561207110e-02) (2.021415186559751e-20 6.805773712434337e-20 2.323395451398486e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0594500              	((-1.527800134566625e+00 -1.025862250299182e+02 -3.675778943421761e-19) (-3.142287178659731e+00 3.265467201640875e-02 2.842731835332108e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-3.425745608583573e-21 -1.264720359007945e-22 5.767599161576663e-02) (2.104422193025511e-19 2.522336370364036e-19 2.322796149992605e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0594500              	((-1.527794652664465e+00 -1.025859064671099e+02 7.448476516671278e-19) (-3.142281051802776e+00 3.265443858434347e-02 -7.092815759564098e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-3.665523627343853e-21 2.263856033295961e-21 5.767591279004868e-02) (-5.376071354701755e-20 -1.219765858680581e-19 2.322791280236497e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0594500              	((-1.527809719361209e+00 -1.025871762476758e+02 -2.669185381941313e-18) (-3.142320104457869e+00 3.265484335951348e-02 -1.482371814894171e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-1.378929178520723e-21 2.913555548359101e-22 5.767690812353640e-02) (-1.077991089695125e-19 6.367167810623559e-20 2.322818114342530e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0594500              	((-1.527785035101497e+00 -1.025860687184720e+02 -2.638546884425676e-18) (-3.142301950394067e+00 3.265442005209344e-02 -2.620679845452677e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-1.356574069243776e-20 7.587792212334381e-22 5.767648431890689e-02) (-1.926862974759109e-19 -1.456501079856707e-19 2.322804317673897e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0594500              	((-1.527785035101497e+00 -1.025860687184720e+02 -2.638546884425676e-18) (-3.142301950394067e+00 3.265442005209344e-02 -2.620679845452677e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-1.356574069243776e-20 7.587792212334381e-22 5.767648431890689e-02) (-1.926862974759109e-19 -1.456501079856707e-19 2.322804317673897e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0595000              	((-1.529280545949536e+00 -1.025930382612839e+02 -3.823469557401579e-18) (-3.141512909120372e+00 3.266685532686749e-02 -2.655272820812673e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((9.312604167348638e-22 -1.637112758258156e-21 5.769227974549499e-02) (-1.949241273603314e-19 -7.367316835724371e-20 2.322214072087498e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0595000              	((-1.529293201400829e+00 -1.025938239951825e+02 -4.257644821914648e-18) (-3.141528603618017e+00 3.266701347882761e-02 -1.063996241382420e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((3.367234179116280e-21 -1.438199945742539e-21 5.769251435542268e-02) (-8.071464452892843e-20 -2.044820987890841e-19 2.322226027372888e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0595000              	((-1.529253109251097e+00 -1.025910750476328e+02 3.114338223880793e-18) (-3.141460895387189e+00 3.266480435931805e-02 -1.817799387451914e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((1.625317477351115e-20 9.680801123578215e-22 5.769059558898099e-02) (-1.350687198014689e-19 -5.575837899602811e-20 2.322177234619567e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0595000              	((-1.529294345574919e+00 -1.025930789511919e+02 4.712872455141231e-18) (-3.141498150645960e+00 3.266534511418937e-02 -1.956620680325495e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((1.769383133481017e-20 2.545651530797192e-21 5.769142477059420e-02) (-1.446462623924879e-19 -1.080245543033444e-19 2.322205302420441e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0595000              	((-1.529294345574919e+00 -1.025930789511919e+02 4.712872455141231e-18) (-3.141498150645960e+00 3.266534511418937e-02 -1.956620680325495e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((1.769383133481017e-20 2.545651530797192e-21 5.769142477059420e-02) (-1.446462623924879e-19 -1.080245543033444e-19 2.322205302420441e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0595500              	((-1.530803895382977e+00 -1.026000853838539e+02 6.251789324354878e-18) (-3.140694789186592e+00 3.267628792912964e-02 4.088267316445081e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-7.428748451513266e-21 2.135011717651359e-21 5.770636137694682e-02) (3.164623572593017e-20 1.178587645474806e-19 2.321606643880411e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0595500              	((-1.530791611126709e+00 -1.025993376545709e+02 -1.377968385288467e-18) (-3.140678568851073e+00 3.267619629050606e-02 -6.523373145147265e-18) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((4.962373126258303e-21 -5.477638743803174e-22 5.770613786107690e-02) (-4.427288370761683e-21 5.835298963354412e-20 2.321594391064545e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0595500              	((-1.530837216237283e+00 -1.026026114908357e+02 -3.907140462473099e-18) (-3.140754001224594e+00 3.267946358494482e-02 -3.631068904683459e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((4.523116605465302e-21 -1.195386848482103e-21 5.770822503606442e-02) (-2.750358068627351e-20 -4.410295367132932e-20 2.321649728184186e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0595500              	((-1.530789996132610e+00 -1.026003090907682e+02 -5.777551892221328e-18) (-3.140709600482149e+00 3.267858172258956e-02 -1.863604626710973e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((1.224533002209432e-20 -2.659966262176668e-21 5.770724802193559e-02) (-1.390545857665260e-19 -3.244512903771772e-19 2.321616435594195e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0595500              	((-1.530789996132610e+00 -1.026003090907682e+02 -5.777551892221328e-18) (-3.140709600482149e+00 3.267858172258956e-02 -1.863604626710973e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((1.224533002209432e-20 -2.659966262176668e-21 5.770724802193559e-02) (-1.390545857665260e-19 -3.244512903771772e-19 2.321616435594195e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0596000              	((-1.532286000981050e+00 -1.026075395177211e+02 -3.469941616951947e-18) (-3.139921817397997e+00 3.269187436769802e-02 4.405206038217854e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-4.127461504017844e-22 -1.132430723731817e-21 5.772306776035139e-02) (3.247560002579916e-20 7.604081014209925e-20 2.321028189645360e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0596000              	((-1.532292026091580e+00 -1.026078440749123e+02 -7.044546355864345e-18) (-3.139927679986281e+00 3.269180520637709e-02 1.933973785489702e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-5.551524936511014e-21 -2.232195252675617e-21 5.772313964170965e-02) (1.431649537125519e-19 1.680068391855234e-19 2.321032663980708e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0596000              	((-1.532292026091580e+00 -1.026078440749123e+02 -7.044546355864345e-18) (-3.139927679986281e+00 3.269180520637709e-02 1.933973785489702e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-5.551524936511014e-21 -2.232195252675617e-21 5.772313964170965e-02) (1.431649537125519e-19 1.680068391855234e-19 2.321032663980708e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0596500              	((-1.533794390926319e+00 -1.026153781689414e+02 -2.933489162031670e-18) (-3.139146325966242e+00 3.270502862684203e-02 2.165136070380865e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-1.362476076381264e-20 -6.177037919909358e-22 5.773902766148436e-02) (1.578338163818622e-19 -4.438829182952404e-20 2.320449360317437e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0596500              	((-1.533785833151486e+00 -1.026147237385528e+02 -5.228607003506464e-18) (-3.139131355089692e+00 3.270458743887725e-02 7.612242408613383e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((1.499158389295049e-20 -2.231324302866121e-21 5.773870992643985e-02) (5.642387490527461e-20 8.613397742054287e-20 2.320438261732932e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0596500              	((-1.533769814421056e+00 -1.026127258329414e+02 4.286281250523996e-18) (-3.139085055324725e+00 3.270248807118201e-02 4.689222587737503e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((8.028151215800271e-21 1.814586992920643e-21 5.773744580024466e-02) (3.470479727480359e-19 3.967444480382686e-19 2.320404510322253e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0596500              	((-1.533808643369953e+00 -1.026143855380999e+02 4.334995610548095e-18) (-3.139111912213692e+00 3.270351449806828e-02 -1.341233093649506e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-1.007920905135447e-20 3.183173622436314e-21 5.773811252398666e-02) (-1.012193408618638e-19 -2.417100886747395e-19 2.320424987612056e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0596500              	((-1.533808643369953e+00 -1.026143855380999e+02 4.334995610548095e-18) (-3.139111912213692e+00 3.270351449806828e-02 -1.341233093649506e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-1.007920905135447e-20 3.183173622436314e-21 5.773811252398666e-02) (-1.012193408618638e-19 -2.417100886747395e-19 2.320424987612056e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0597000              	((-1.535325490000107e+00 -1.026209236072858e+02 3.194784915046374e-18) (-3.138296598057623e+00 3.271530944551503e-02 -4.995888772787905e-18) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((7.376902859359689e-21 2.030801358408827e-21 5.775308131777356e-02) (-5.421941355614077e-21 -1.361267798310124e-19 2.319817707488025e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0597000              	((-1.535325490000107e+00 -1.026209236072858e+02 3.194784915046374e-18) (-3.138296598057623e+00 3.271530944551503e-02 -4.995888772787905e-18) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((7.376902859359689e-21 2.030801358408827e-21 5.775308131777356e-02) (-5.421941355614077e-21 -1.361267798310124e-19 2.319817707488025e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0597500              	((-1.536842525388248e+00 -1.026274565988656e+02 1.063875330909873e-18) (-3.137481083660792e+00 3.272700065893638e-02 1.562990184011611e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-8.726048212960382e-22 9.934289921563921e-22 5.776804543487433e-02) (1.364710306611670e-20 1.224770613111615e-19 2.319210294650289e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0597500              	((-1.536844552460269e+00 -1.026278877400477e+02 2.996856344281946e-18) (-3.137491885426794e+00 3.272699194276796e-02 1.683518461212525e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-2.023646314008512e-21 1.157493724353979e-21 5.776822772841183e-02) (1.247062036466461e-19 7.426866691345414e-20 2.319218203526439e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0597500              	((-1.536825636356505e+00 -1.026294538392284e+02 -2.318923419930679e-18) (-3.137543584999348e+00 3.272718758324734e-02 -1.882218356330908e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((4.123561677957888e-23 1.872251666192155e-22 5.776891794765468e-02) (-1.391803430684609e-19 -9.293061448974987e-20 2.319255665292500e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0597500              	((-1.536814877950872e+00 -1.026282935641669e+02 -1.357311592402149e-18) (-3.137507878996876e+00 3.272702396125789e-02 1.488333189658048e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-8.566446680717447e-22 -1.150186983434793e-21 5.776836174311639e-02) (1.107724387778636e-19 6.482037826702830e-20 2.319229406375028e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0597500              	((-1.536807954380448e+00 -1.026280114682883e+02 1.711443901572971e-18) (-3.137506068475934e+00 3.272683712079466e-02 1.298063982891421e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-5.639320878212408e-21 1.768204839237995e-21 5.776828893050054e-02) (9.580054507926780e-20 6.623820480431463e-20 2.319227895369424e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0597500              	((-1.536807954380448e+00 -1.026280114682883e+02 1.711443901572971e-18) (-3.137506068475934e+00 3.272683712079466e-02 1.298063982891421e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-5.639320878212408e-21 1.768204839237995e-21 5.776828893050054e-02) (9.580054507926780e-20 6.623820480431463e-20 2.319227895369424e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0598000              	((-1.538290769985472e+00 -1.026350995950132e+02 8.954712147174148e-19) (-3.136716570242713e+00 3.273851847063940e-02 2.362602836611646e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-1.021175864664354e-20 2.080592199519394e-21 5.778349321076660e-02) (1.724662486749266e-19 6.824170554305143e-20 2.318638917893232e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0598000              	((-1.538290769985472e+00 -1.026350995950132e+02 8.954712147174148e-19) (-3.136716570242713e+00 3.273851847063940e-02 2.362602836611646e-16) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-1.021175864664354e-20 2.080592199519394e-21 5.778349321076660e-02) (1.724662486749266e-19 6.824170554305143e-20 2.318638917893232e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0598500              	((-1.539773884041490e+00 -1.026421856150518e+02 2.601807936425988e-18) (-3.135926802998353e+00 3.275019117670524e-02 -1.506601322124459e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((1.959026519671488e-20 4.014209510796725e-22 5.779869361514821e-02) (-1.243510341514546e-20 -7.770958300436476e-20 2.318049806847599e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
0.0598500              	((-1.539774182904420e+00 -1.026419962806501e+02 2.074979106451998e-18) (-3.135922519380803e+00 3.275027247360855e-02 5.853568390499342e-17) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00)) ((-5.515633711501866e-22 2.035073825870021e-21 5.779867923499739e-02) (4.285696723121770e-20 -3.889870126494244e-20 2.318046630037955e-03) (0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00))
